-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 03/31/2021 
Location: Latitude  41.2794   Longitude 1.9794 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 302.35 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,WS2M,PS,WS10M,PRECTOTCORR,T2M
2018,2,16,1.24,98.66,2.02,1.06,12.08
2018,2,17,1.35,98.42,1.89,1.25,11.08
2018,2,18,1.43,98.43,2.09,0.59,9.95
2018,2,19,1.82,98.05,2.62,0.56,9.31
2018,2,20,1.55,97.59,2.3,0.53,10.4
2018,2,21,1.95,97.25,2.77,0.38,7.45
2018,2,22,1.73,97.06,2.27,0.49,4.67
2018,2,23,1.66,97.1,2.3,0.53,5.34
2018,2,24,1.42,97.23,1.91,0.0,6.47
2018,2,25,1.84,97.35,2.68,0.0,8.28
2018,2,26,2.83,97.26,3.85,1.04,5.36
2018,2,27,2.47,97.28,3.3,1.23,1.73
2018,2,28,3.2,96.67,4.36,13.03,3.3
2018,3,1,2.95,95.7,4.15,9.77,10.35
2018,3,2,5.05,96.25,6.91,1.1,8.78
2018,3,3,4.28,96.24,5.98,0.92,11.6
2018,3,4,1.95,96.13,2.83,0.72,11.7
2018,3,5,2.45,95.75,3.52,4.28,9.01
2018,3,6,3.48,96.07,5.05,0.46,8.79
2018,3,7,3.19,97.05,4.55,0.33,8.24
2018,3,8,1.87,97.43,2.78,0.01,8.05
2018,3,9,2.13,97.57,3.19,0.69,11.37
2018,3,10,2.59,97.07,3.7,4.4,13.47
2018,3,11,4.53,96.5,6.35,0.52,12.37
2018,3,12,4.54,97.3,6.41,0.15,10.51
2018,3,13,2.12,97.89,3.22,0.03,9.16
2018,3,14,2.33,97.36,3.27,2.26,10.94
2018,3,15,3.52,96.39,5.0,2.34,12.12
2018,3,16,2.71,96.65,3.92,0.25,10.43
2018,3,17,3.19,96.3,4.41,1.86,7.11
2018,3,18,2.92,96.47,4.13,0.03,7.51
2018,3,19,2.65,96.77,3.67,7.02,7.53
2018,3,20,3.59,97.11,5.03,6.05,5.06
2018,3,21,3.04,98.31,4.42,0.01,5.14
2018,3,22,2.17,98.16,3.1,0.0,7.55
2018,3,23,2.28,97.13,3.29,0.28,9.85
2018,3,24,3.09,96.07,4.27,23.18,7.91
2018,3,25,1.27,97.17,1.88,3.02,8.39
2018,3,26,1.62,97.98,2.51,0.23,10.51
2018,3,27,2.74,98.37,4.02,0.07,11.71
2018,3,28,2.29,97.84,3.42,0.01,13.55
2018,3,29,2.19,97.28,3.2,0.36,11.98
2018,3,30,3.5,96.71,4.84,0.11,11.48
2018,3,31,5.49,96.98,7.65,0.27,9.27
2018,4,1,2.38,98.02,3.41,0.0,9.88
2018,4,2,1.5,97.52,2.12,0.01,11.43
2018,4,3,2.33,97.24,3.39,0.22,13.27
2018,4,4,3.39,97.47,4.95,0.52,13.51
2018,4,5,2.03,98.27,2.79,0.01,13.09
2018,4,6,2.26,97.97,3.12,1.07,12.2
2018,4,7,6.0,97.31,8.3,0.81,12.37
2018,4,8,1.97,96.84,2.79,13.3,11.67
2018,4,9,2.73,97.05,3.88,1.0,11.19
2018,4,10,3.8,96.72,5.27,14.62,9.66
2018,4,11,3.54,95.79,4.9,29.65,9.47
2018,4,12,2.88,96.5,4.04,0.73,10.3
2018,4,13,2.63,97.28,3.77,7.68,10.74
2018,4,14,2.8,97.97,4.09,7.0,10.97
2018,4,15,2.47,97.75,3.73,0.0,14.84
2018,4,16,2.09,97.92,3.21,1.13,13.09
2018,4,17,1.82,98.64,2.77,0.0,16.31
2018,4,18,1.98,98.94,3.08,0.89,17.28
2018,4,19,2.86,98.9,4.32,0.0,15.8
2018,4,20,2.0,98.71,2.92,0.0,16.31
2018,4,21,1.65,98.46,2.58,0.0,16.92
2018,4,22,1.88,98.26,2.95,0.0,17.01
2018,4,23,1.09,98.35,1.73,0.19,17.7
2018,4,24,1.55,98.31,2.39,0.07,18.73
2018,4,25,1.8,98.16,2.59,0.02,19.73
2018,4,26,2.24,98.04,3.12,0.01,17.76
2018,4,27,2.23,97.71,3.05,1.55,17.48
2018,4,28,2.64,97.52,3.59,1.76,16.18
2018,4,29,4.23,97.12,5.88,6.52,14.24
2018,4,30,2.78,97.64,3.89,0.05,12.01
2018,5,1,1.46,97.71,2.04,18.44,10.92
2018,5,2,1.95,97.52,2.77,0.02,13.9
2018,5,3,1.95,97.45,2.83,0.45,15.27
2018,5,4,1.29,97.66,1.88,1.32,15.16
2018,5,5,1.3,98.0,2.07,1.44,16.11
2018,5,6,1.29,98.16,2.0,2.16,17.25
2018,5,7,1.28,97.93,1.95,0.6,18.19
2018,5,8,1.3,97.55,1.85,3.42,17.72
2018,5,9,1.88,97.42,2.64,1.97,16.64
2018,5,10,1.86,97.93,2.65,1.14,15.47
2018,5,11,2.7,98.16,3.74,0.15,16.93
2018,5,12,2.41,97.83,3.2,15.16,16.15
2018,5,13,3.66,97.97,4.95,9.0,12.45
2018,5,14,2.2,98.07,3.02,0.27,12.75
2018,5,15,1.91,98.05,2.71,0.06,15.8
2018,5,16,1.56,98.1,2.16,0.44,17.09
2018,5,17,1.56,98.08,2.16,0.02,17.33
2018,5,18,1.63,98.13,2.23,0.14,17.98
2018,5,19,1.33,98.08,1.92,1.56,18.62
2018,5,20,1.92,97.9,2.73,0.41,18.45
2018,5,21,1.81,97.7,2.49,0.87,17.58
2018,5,22,1.59,97.85,2.23,1.25,17.71
2018,5,23,1.69,98.2,2.28,0.06,19.39
2018,5,24,1.81,98.16,2.55,0.22,19.7
2018,5,25,4.23,97.94,5.91,0.28,18.4
2018,5,26,4.21,97.93,5.77,1.33,17.98
2018,5,27,3.92,97.71,5.42,0.9,19.65
2018,5,28,2.6,97.83,3.58,7.15,18.05
2018,5,29,2.12,97.91,2.95,5.81,18.76
2018,5,30,1.82,97.78,2.48,5.67,18.19
2018,5,31,1.88,98.13,2.59,0.34,19.03
2018,6,1,1.53,98.37,2.05,0.38,20.05
2018,6,2,1.73,98.22,2.28,0.8,19.65
2018,6,3,1.73,97.92,2.36,9.84,17.05
2018,6,4,1.88,97.68,2.59,0.9,19.25
2018,6,5,1.88,97.51,2.59,2.62,18.83
2018,6,6,1.19,97.75,1.56,5.75,17.8
2018,6,7,1.56,97.98,2.25,1.78,18.11
2018,6,8,1.85,97.89,2.54,0.02,20.26
2018,6,9,2.02,97.83,2.7,0.68,20.89
2018,6,10,2.66,97.61,3.65,3.77,20.16
2018,6,11,2.7,97.43,3.77,0.35,21.39
2018,6,12,3.22,97.54,4.45,0.66,20.12
2018,6,13,2.14,97.75,2.98,0.1,21.33
2018,6,14,1.89,97.88,2.6,0.03,21.05
2018,6,15,1.7,97.97,2.27,0.03,21.45
2018,6,16,1.87,98.09,2.48,0.01,21.61
2018,6,17,2.26,98.37,2.98,0.0,21.76
2018,6,18,1.95,98.52,2.64,0.0,22.67
2018,6,19,2.09,98.52,2.87,0.0,23.24
2018,6,20,2.06,98.41,2.92,0.0,24.04
2018,6,21,1.73,98.26,2.44,0.29,25.48
2018,6,22,2.3,98.2,3.16,1.17,25.45
2018,6,23,2.01,98.34,2.73,1.0,23.08
2018,6,24,1.77,98.23,2.31,0.0,22.6
2018,6,25,2.21,98.19,2.92,0.0,22.91
2018,6,26,2.04,98.29,2.7,0.0,23.71
2018,6,27,2.3,98.07,3.12,0.02,24.79
2018,6,28,2.05,97.71,2.77,3.37,23.15
2018,6,29,1.86,97.66,2.47,0.19,23.02
2018,6,30,2.86,97.59,3.93,0.0,23.56
2018,7,1,2.19,97.57,2.98,0.03,23.6
2018,7,2,1.59,97.78,2.16,0.1,25.07
2018,7,3,1.82,98.05,2.48,0.04,25.82
2018,7,4,2.28,97.97,3.07,0.03,25.07
2018,7,5,2.78,98.17,3.73,1.05,23.51
2018,7,6,1.98,98.44,2.62,1.1,23.86
2018,7,7,1.74,98.41,2.3,2.18,24.73
2018,7,8,2.01,98.33,2.71,0.1,26.41
2018,7,9,1.74,98.21,2.35,1.06,26.97
2018,7,10,2.05,98.04,2.8,0.21,26.16
2018,7,11,2.17,97.93,2.88,1.45,24.72
2018,7,12,2.69,98.02,3.55,2.24,24.56
2018,7,13,2.78,98.21,3.8,0.0,24.83
2018,7,14,1.91,98.12,2.62,0.0,25.96
2018,7,15,1.95,97.95,2.57,0.72,25.86
2018,7,16,2.05,97.79,2.79,7.05,24.98
2018,7,17,2.11,98.25,2.76,0.03,24.69
2018,7,18,2.13,98.06,2.89,0.11,25.19
2018,7,19,1.86,98.01,2.44,0.09,25.69
2018,7,20,1.73,97.8,2.31,1.38,25.48
2018,7,21,2.93,97.82,3.93,2.52,23.87
2018,7,22,1.62,98.01,2.2,10.71,21.96
2018,7,23,2.44,98.06,3.27,1.43,24.43
2018,7,24,1.9,97.9,2.48,6.08,24.74
2018,7,25,1.46,97.95,2.03,3.44,25.97
2018,7,26,1.88,97.83,2.56,0.24,26.66
2018,7,27,2.31,97.75,3.08,0.04,26.3
2018,7,28,2.23,97.79,2.93,0.13,25.62
2018,7,29,1.7,97.89,2.31,0.33,26.01
2018,7,30,1.72,98.03,2.31,0.0,26.87
2018,7,31,1.7,98.07,2.25,0.0,27.91
2018,8,1,1.73,98.19,2.34,0.0,28.37
2018,8,2,1.98,98.27,2.69,0.0,28.9
2018,8,3,1.77,98.2,2.51,0.0,28.73
2018,8,4,1.73,98.17,2.58,0.15,29.31
2018,8,5,1.98,98.09,2.79,0.51,29.48
2018,8,6,1.91,98.02,2.56,0.98,28.57
2018,8,7,2.16,97.85,2.8,1.2,26.68
2018,8,8,1.98,97.91,2.63,2.39,25.77
2018,8,9,2.68,98.06,3.55,4.73,25.79
2018,8,10,2.37,98.71,3.05,1.3,23.75
2018,8,11,1.98,98.65,2.58,1.01,24.44
2018,8,12,1.88,98.17,2.56,4.96,24.17
2018,8,13,1.9,97.84,2.5,3.68,24.68
2018,8,14,3.03,98.15,3.97,1.75,24.21
2018,8,15,2.05,98.3,2.69,0.14,24.23
2018,8,16,1.61,98.08,2.14,6.83,24.19
2018,8,17,2.33,98.19,3.23,18.9,21.78
2018,8,18,1.55,98.39,2.13,1.68,22.53
2018,8,19,1.52,98.46,2.18,0.1,24.79
2018,8,20,1.87,98.29,2.63,0.1,25.63
2018,8,21,1.71,98.16,2.45,0.59,25.75
2018,8,22,1.92,98.14,2.66,0.9,25.55
2018,8,23,1.33,98.08,1.88,0.6,26.08
2018,8,24,2.65,98.02,3.49,0.46,25.21
2018,8,25,3.4,97.96,4.43,0.97,22.11
2018,8,26,2.73,98.03,3.63,0.21,22.26
2018,8,27,2.04,98.16,2.64,0.12,24.31
2018,8,28,1.79,98.19,2.47,0.98,24.44
2018,8,29,1.95,98.22,2.63,2.43,24.09
2018,8,30,2.54,98.37,3.39,2.42,23.9
2018,8,31,2.66,98.39,3.57,20.25,21.71
2018,9,1,2.37,98.4,3.17,1.16,22.07
2018,9,2,2.38,98.16,3.08,0.99,22.87
2018,9,3,1.7,97.89,2.3,1.23,23.23
2018,9,4,1.52,97.83,2.05,1.69,23.37
2018,9,5,2.17,97.91,2.92,7.42,22.92
2018,9,6,1.58,97.84,2.18,7.96,22.51
2018,9,7,1.95,98.13,2.59,1.16,21.74
2018,9,8,1.45,98.37,1.92,0.4,22.26
2018,9,9,1.65,98.48,2.19,0.3,22.65
2018,9,10,1.59,98.73,2.12,1.68,21.28
2018,9,11,2.16,98.84,3.02,0.08,22.95
2018,9,12,1.5,98.61,2.12,4.89,22.82
2018,9,13,1.84,98.33,2.58,0.23,23.29
2018,9,14,2.03,98.35,2.8,0.03,22.83
2018,9,15,1.43,98.61,2.04,1.14,21.49
2018,9,16,1.52,98.54,2.08,0.68,22.16
2018,9,17,1.77,98.44,2.39,0.18,21.62
2018,9,18,2.17,98.25,2.97,5.66,20.92
2018,9,19,1.6,98.5,2.12,0.78,22.45
2018,9,20,1.87,98.36,2.79,0.01,23.73
2018,9,21,1.95,98.23,2.8,0.03,24.44
2018,9,22,2.22,98.61,3.04,0.3,24.08
2018,9,23,1.59,98.61,2.15,0.01,24.65
2018,9,24,2.52,98.64,3.33,0.25,23.03
2018,9,25,2.7,99.02,3.61,0.01,20.5
2018,9,26,4.52,99.51,6.11,0.03,19.08
2018,9,27,1.55,99.23,2.21,0.0,18.65
2018,9,28,1.52,98.43,2.19,0.0,21.81
2018,9,29,2.45,98.15,3.36,0.37,22.0
2018,9,30,2.35,98.16,3.3,0.38,21.22
2018,10,1,2.06,98.28,2.98,0.11,18.3
2018,10,2,1.62,98.58,2.33,0.0,17.37
2018,10,3,2.09,98.64,3.02,0.0,18.8
2018,10,4,1.52,98.53,2.14,0.0,19.08
2018,10,5,1.9,98.32,2.66,0.03,18.84
2018,10,6,1.98,97.96,2.67,1.18,19.87
2018,10,7,2.56,97.91,3.45,2.24,15.81
2018,10,8,1.55,98.12,2.13,5.25,14.85
2018,10,9,3.12,97.93,4.22,12.92,16.95
2018,10,10,2.36,97.52,3.23,13.3,18.48
2018,10,11,1.84,97.88,2.55,0.08,18.91
2018,10,12,1.41,98.59,1.95,0.27,20.16
2018,10,13,2.48,98.33,3.47,3.13,20.16
2018,10,14,4.6,97.49,6.27,27.62,19.55
2018,10,15,2.01,97.08,2.8,13.34,17.23
2018,10,16,2.22,97.98,3.08,0.47,16.97
2018,10,17,2.02,97.95,2.8,1.53,16.72
2018,10,18,4.09,97.7,5.69,12.65,16.51
2018,10,19,4.34,98.06,6.03,7.91,17.11
2018,10,20,2.74,98.63,3.9,5.08,17.18
2018,10,21,1.84,98.52,2.79,0.02,17.91
2018,10,22,1.55,98.61,2.41,0.0,16.12
2018,10,23,1.55,98.98,2.32,0.0,15.72
2018,10,24,2.27,98.5,3.49,0.0,17.45
2018,10,25,1.58,98.18,2.32,0.0,17.49
2018,10,26,1.38,97.69,2.0,0.37,16.96
2018,10,27,1.55,96.77,2.09,17.18,12.15
2018,10,28,1.55,96.35,2.04,8.83,7.29
2018,10,29,4.16,95.87,5.7,0.07,7.86
2018,10,30,3.0,96.97,4.16,5.4,9.23
2018,10,31,4.48,96.93,6.13,37.19,12.31
2018,11,1,1.47,97.74,2.16,2.74,11.49
2018,11,2,1.21,98.32,1.82,0.04,11.7
2018,11,3,1.4,98.38,2.07,0.02,11.83
2018,11,4,1.21,97.61,1.95,0.31,13.4
2018,11,5,3.31,96.98,4.63,17.7,13.49
2018,11,6,3.29,97.37,4.59,0.22,10.12
2018,11,7,2.41,97.81,3.62,0.04,11.43
2018,11,8,2.24,98.2,3.35,2.71,12.12
2018,11,9,1.84,97.68,2.75,12.32,12.45
2018,11,10,3.04,97.7,4.43,0.04,12.28
2018,11,11,2.05,97.9,3.19,0.06,14.1
2018,11,12,2.67,98.26,3.88,0.31,14.98
2018,11,13,3.24,98.84,4.68,0.22,14.96
2018,11,14,2.83,98.8,4.06,3.18,14.26
2018,11,15,2.68,98.49,3.84,31.88,14.48
2018,11,16,2.25,98.52,3.23,1.85,13.82
2018,11,17,2.82,98.17,3.96,3.56,11.89
2018,11,18,4.68,97.61,6.4,10.69,11.0
2018,11,19,3.09,96.75,4.24,1.51,10.57
2018,11,20,2.49,96.56,3.71,5.62,10.7
2018,11,21,2.38,97.49,3.56,0.03,9.65
2018,11,22,1.04,98.03,1.62,0.01,11.0
2018,11,23,2.05,97.77,2.95,3.96,9.76
2018,11,24,2.15,97.85,3.27,0.0,8.26
2018,11,25,2.92,97.22,4.37,0.34,7.97
2018,11,26,2.67,97.2,3.84,3.12,8.69
2018,11,27,2.62,98.27,3.86,0.0,8.21
2018,11,28,0.75,98.58,1.03,0.0,11.08
2018,11,29,1.27,98.4,1.76,0.54,10.61
2018,11,30,1.64,98.04,2.59,0.39,10.4
2018,12,1,1.58,98.41,2.38,0.0,8.8
2018,12,2,2.08,98.39,3.16,0.0,10.46
2018,12,3,1.89,98.35,3.06,0.0,11.88
2018,12,4,1.49,98.75,2.27,0.0,12.76
2018,12,5,1.8,98.76,2.88,0.0,12.61
2018,12,6,1.48,98.97,2.18,0.0,12.44
2018,12,7,1.84,98.78,2.58,0.01,10.26
2018,12,8,2.23,98.97,3.34,0.03,8.83
2018,12,9,3.27,98.9,4.75,0.0,9.58
2018,12,10,1.79,99.18,2.65,0.0,9.08
2018,12,11,1.21,98.58,1.66,0.0,9.68
2018,12,12,1.14,98.18,1.74,0.04,9.21
2018,12,13,2.02,97.13,2.93,4.33,7.38
2018,12,14,1.9,97.84,2.77,0.8,8.8
2018,12,15,2.06,98.44,3.17,0.04,7.52
2018,12,16,3.23,98.02,4.53,1.78,8.81
2018,12,17,2.4,98.99,3.45,0.02,8.05
2018,12,18,2.0,98.77,2.91,0.0,8.05
2018,12,19,3.4,98.32,4.95,0.02,8.81
2018,12,20,2.18,98.83,3.34,0.0,8.05
2018,12,21,2.8,99.24,4.2,0.0,8.37
2018,12,22,1.43,99.26,2.23,0.0,11.55
2018,12,23,1.52,99.27,2.35,0.0,12.33
2018,12,24,1.54,99.09,2.33,0.0,12.15
2018,12,25,1.19,99.34,1.78,0.0,11.18
2018,12,26,1.48,99.3,2.26,0.01,10.26
2018,12,27,1.33,99.06,1.85,0.0,9.55
2018,12,28,0.94,99.11,1.31,0.0,8.9
2018,12,29,1.04,99.26,1.5,0.0,8.69
2018,12,30,1.23,99.24,1.95,0.0,9.95
2018,12,31,1.59,99.28,2.45,0.0,10.58
2019,1,1,1.8,99.3,2.64,0.0,9.28
2019,1,2,1.58,99.04,2.55,0.0,8.37
2019,1,3,1.59,99.33,2.31,0.0,5.78
2019,1,4,1.79,99.46,2.84,0.0,6.02
2019,1,5,2.21,99.26,3.51,0.0,7.33
2019,1,6,2.49,99.0,3.94,0.0,8.25
2019,1,7,1.34,99.2,2.32,0.0,6.77
2019,1,8,1.67,98.94,2.62,0.0,7.44
2019,1,9,2.59,98.17,3.84,0.01,6.48
2019,1,10,2.53,98.24,3.77,0.0,3.15
2019,1,11,1.48,98.75,2.23,0.0,3.26
2019,1,12,1.97,98.97,3.09,0.0,5.21
2019,1,13,2.16,98.62,3.44,0.0,6.98
2019,1,14,2.49,98.2,3.59,0.0,9.42
2019,1,15,1.45,98.49,2.11,0.0,7.95
2019,1,16,2.26,98.1,3.33,0.02,7.66
2019,1,17,1.54,97.97,2.31,0.97,7.54
2019,1,18,1.75,98.07,2.6,2.1,6.21
2019,1,19,1.34,97.77,1.98,0.12,6.01
2019,1,20,2.62,97.42,3.64,9.0,6.37
2019,1,21,1.49,97.97,2.34,0.29,5.23
2019,1,22,2.04,97.47,2.97,0.31,4.07
2019,1,23,4.21,96.33,5.86,2.24,5.53
2019,1,24,5.49,96.94,7.76,0.4,3.17
2019,1,25,2.38,97.74,3.69,0.01,5.75
2019,1,26,2.07,98.0,3.15,0.02,7.88
2019,1,27,4.16,97.2,6.05,0.09,6.54
2019,1,28,4.7,97.23,6.75,2.15,6.12
2019,1,29,2.59,97.28,3.69,1.38,5.3
2019,1,30,3.75,97.06,5.29,0.03,5.48
2019,1,31,2.68,96.27,4.07,0.44,8.12
2019,2,1,3.84,95.49,5.53,3.94,9.66
2019,2,2,4.71,96.22,6.5,0.41,5.91
2019,2,3,4.16,97.95,5.98,0.0,3.47
2019,2,4,1.73,98.93,2.62,0.0,4.8
2019,2,5,1.03,98.93,1.51,0.2,9.5
2019,2,6,1.22,98.78,1.73,0.01,10.38
2019,2,7,1.38,98.53,2.14,0.03,9.9
2019,2,8,2.15,98.52,3.16,0.02,8.97
2019,2,9,1.84,98.47,2.71,0.01,9.08
2019,2,10,4.05,98.09,5.8,0.01,9.52
2019,2,11,2.01,98.97,2.97,0.02,8.47
2019,2,12,1.88,99.49,2.81,0.01,7.87
2019,2,13,1.59,99.57,2.23,0.0,8.66
2019,2,14,1.31,99.7,1.84,0.0,8.62
2019,2,15,1.3,99.39,1.82,0.0,9.11
2019,2,16,1.23,99.28,1.7,0.0,10.01
2019,2,17,1.45,98.98,2.02,0.0,9.01
2019,2,18,1.43,98.62,1.98,0.0,9.88
2019,2,19,1.85,98.57,2.58,0.0,9.27
2019,2,20,1.23,98.85,1.75,0.0,8.52
2019,2,21,1.6,99.25,2.36,0.0,9.29
2019,2,22,1.66,99.22,2.67,0.0,12.9
2019,2,23,1.62,99.16,2.36,0.0,12.79
2019,2,24,2.16,99.67,3.11,0.0,10.14
2019,2,25,1.68,99.6,2.4,0.0,10.63
2019,2,26,1.7,99.35,2.6,0.0,12.55
2019,2,27,1.39,98.94,2.05,0.0,14.25
2019,2,28,1.66,98.88,2.55,0.0,12.79
2019,3,1,1.67,98.64,2.59,0.0,11.14
2019,3,2,1.8,98.62,2.57,0.01,11.91
2019,3,3,1.99,98.45,2.98,0.01,12.61
2019,3,4,3.37,97.93,4.96,0.02,12.27
2019,3,5,1.68,98.13,2.31,0.01,10.96
2019,3,6,2.79,97.33,3.84,2.31,10.9
2019,3,7,3.03,97.66,4.34,0.0,10.35
2019,3,8,1.6,98.44,2.37,0.02,10.9
2019,3,9,1.75,99.19,2.48,0.0,11.99
2019,3,10,1.88,99.0,2.73,0.12,14.3
2019,3,11,1.95,99.23,2.74,0.21,12.29
2019,3,12,2.94,98.92,4.09,0.13,12.05
2019,3,13,2.07,98.58,3.0,1.13,10.19
2019,3,14,2.72,98.86,3.99,0.0,10.21
2019,3,15,2.09,98.74,3.11,0.0,12.62
2019,3,16,1.78,98.44,2.66,0.0,13.26
2019,3,17,2.13,97.89,2.98,0.03,13.92
2019,3,18,1.86,98.54,2.62,0.02,10.08
2019,3,19,1.14,98.73,1.58,0.25,10.12
2019,3,20,2.1,99.14,3.01,0.0,9.3
2019,3,21,2.98,99.14,4.28,0.0,9.44
2019,3,22,2.76,99.09,4.06,0.0,11.97
2019,3,23,1.55,98.93,2.39,0.0,14.49
2019,3,24,1.59,98.72,2.48,0.0,14.93
2019,3,25,2.06,98.35,3.13,0.0,14.51
2019,3,26,1.95,98.61,2.85,0.0,11.45
2019,3,27,2.04,98.89,2.94,0.0,10.67
2019,3,28,1.8,99.16,2.46,0.0,11.33
2019,3,29,2.39,99.11,3.41,0.0,10.53
2019,3,30,2.19,98.72,3.11,0.01,10.08
2019,3,31,2.75,98.12,3.84,0.7,10.3
2019,4,1,1.66,97.94,2.41,0.49,11.82
2019,4,2,1.71,97.75,2.54,1.16,12.74
2019,4,3,2.13,96.92,2.93,6.65,11.08
2019,4,4,2.6,96.67,3.68,0.01,8.28
2019,4,5,3.09,96.53,4.2,7.46,10.44
2019,4,6,3.23,96.55,4.35,0.63,10.15
2019,4,7,1.72,97.14,2.59,0.77,10.1
2019,4,8,2.05,97.54,2.95,0.79,11.8
2019,4,9,1.59,97.33,2.24,6.94,12.51
2019,4,10,1.52,97.37,2.2,1.01,13.03
2019,4,11,1.91,97.7,2.84,0.33,13.34
2019,4,12,1.86,97.94,2.69,0.02,13.2
2019,4,13,1.76,98.05,2.56,0.0,13.04
2019,4,14,2.16,97.95,3.06,0.0,13.06
2019,4,15,1.95,98.14,2.66,0.06,11.8
2019,4,16,2.07,98.32,2.93,1.25,12.09
2019,4,17,2.56,98.27,3.47,0.01,12.73
2019,4,18,5.73,98.13,7.94,0.01,12.62
2019,4,19,6.81,98.52,9.51,0.04,13.88
2019,4,20,6.23,98.43,8.64,2.57,13.33
2019,4,21,6.21,97.53,8.61,1.32,13.71
2019,4,22,4.77,96.46,6.66,6.57,14.56
2019,4,23,2.4,96.28,3.37,4.8,14.55
2019,4,24,3.95,97.16,5.42,0.48,12.55
2019,4,25,4.32,97.51,6.04,5.94,14.22
2019,4,26,3.54,98.35,5.0,0.03,13.61
2019,4,27,2.08,98.82,2.91,0.0,14.3
2019,4,28,2.39,98.69,3.2,0.0,13.83
2019,4,29,1.75,98.36,2.4,0.09,13.59
2019,4,30,2.05,98.14,2.8,0.24,14.73
2019,5,1,1.98,97.93,2.66,0.12,15.43
2019,5,2,1.88,97.93,2.65,2.21,14.24
2019,5,3,1.62,97.64,2.19,15.76,11.55
2019,5,4,2.76,97.46,3.91,0.05,14.08
2019,5,5,2.82,98.03,3.99,0.01,12.2
2019,5,6,2.59,98.31,3.51,0.0,12.44
2019,5,7,2.23,98.15,2.99,0.17,14.31
2019,5,8,3.16,97.35,4.54,1.0,17.01
2019,5,9,2.66,97.53,3.74,0.33,15.94
2019,5,10,1.98,97.71,2.86,0.19,18.67
2019,5,11,1.9,98.31,2.63,0.42,17.84
2019,5,12,2.12,98.79,3.0,0.0,16.25
2019,5,13,2.34,98.59,3.29,0.0,15.39
2019,5,14,2.45,98.22,3.39,0.0,16.67
2019,5,15,2.29,97.86,3.06,0.0,15.05
2019,5,16,2.69,97.55,3.7,0.08,15.17
2019,5,17,2.18,96.87,2.95,17.83,13.62
2019,5,18,1.91,97.17,2.6,0.6,14.62
2019,5,19,1.71,97.35,2.3,1.32,13.19
2019,5,20,1.9,97.66,2.59,0.13,15.51
2019,5,21,1.87,98.0,2.56,0.47,16.91
2019,5,22,1.68,98.22,2.33,0.13,17.82
2019,5,23,2.21,98.12,3.0,0.02,18.61
2019,5,24,1.3,97.95,1.8,15.13,14.76
2019,5,25,1.19,97.99,1.73,4.23,17.39
2019,5,26,1.95,97.97,2.86,0.02,18.23
2019,5,27,2.45,97.64,3.48,0.09,18.47
2019,5,28,2.26,97.85,3.02,0.66,17.76
2019,5,29,1.71,98.47,2.39,0.17,17.35
2019,5,30,1.97,98.92,2.73,0.0,17.99
2019,5,31,2.12,98.83,3.0,0.0,19.71
2019,6,1,2.26,98.6,3.24,0.0,20.47
2019,6,2,2.82,98.36,4.06,0.46,20.11
2019,6,3,2.23,98.18,3.16,0.03,20.04
2019,6,4,2.11,97.69,2.92,0.01,19.71
2019,6,5,3.46,97.25,4.87,0.33,18.87
2019,6,6,2.97,97.85,4.05,0.01,17.05
2019,6,7,2.8,97.87,4.03,0.06,19.32
2019,6,8,2.16,98.6,2.96,0.0,18.87
2019,6,9,1.47,97.97,2.2,0.01,19.74
2019,6,10,2.45,97.66,3.39,0.33,21.08
2019,6,11,1.73,97.65,2.39,22.65,15.12
2019,6,12,2.25,97.91,2.95,0.07,16.55
2019,6,13,2.86,97.84,3.86,0.0,17.39
2019,6,14,3.03,97.48,4.23,0.11,20.12
2019,6,15,1.94,98.12,2.66,0.01,20.13
2019,6,16,2.25,98.35,3.12,0.0,20.68
2019,6,17,1.98,98.13,2.86,0.0,22.17
2019,6,18,2.32,97.99,3.19,0.0,21.72
2019,6,19,1.73,97.77,2.34,0.33,22.23
2019,6,20,2.47,97.83,3.43,2.28,21.2
2019,6,21,1.7,97.94,2.37,2.14,21.64
2019,6,22,2.37,98.03,3.26,0.02,22.41
2019,6,23,2.01,97.98,2.79,0.0,23.88
2019,6,24,3.7,98.05,5.12,0.04,22.94
2019,6,25,4.09,98.22,5.66,0.0,23.14
2019,6,26,4.09,98.51,5.88,0.0,24.97
2019,6,27,1.78,98.46,2.63,0.0,27.87
2019,6,28,1.62,98.1,2.41,0.0,30.4
2019,6,29,1.85,98.04,2.66,0.0,29.63
2019,6,30,1.68,98.23,2.34,0.03,27.41
2019,7,1,1.59,98.2,2.19,0.03,27.05
2019,7,2,1.87,98.07,2.59,0.94,25.94
2019,7,3,1.62,98.01,2.22,1.54,26.87
2019,7,4,2.03,98.15,2.83,0.0,26.95
